Corp_ID,Corp_Name,Schl_ID,Schl_Name,American_Indian,Asian,Black,Hispanic,Multiracial,Native_Hawaiian_or_Other,White,Free,Paid,Total,Perc,TopHis,FreePaid,TopHisFreePaid
1835,DeKalb Co Ctl United Sch Dist,1357,McKenney-Harrison Elementary Sch,0,7,2,31,9,0,577,288,338,626,,,,
1835,DeKalb Co Ctl United Sch Dist,1359,Country Meadow Elementary School,0,0,1,6,15,0,271,130,163,293,,,,
1875,Delaware Community School Corp,1365,Royerton Elementary School,3,7,9,13,44,1,488,222,343,565,,,,
1875,Delaware Community School Corp,1367,Delta Middle School,2,3,12,15,25,0,603,301,359,660,,,,
1875,Delaware Community School Corp,1369,Delta High School,0,0,22,8,28,0,751,304,505,809,,,,
1875,Delaware Community School Corp,1409,Eaton Elementary School,3,1,1,4,10,0,293,164,148,312,,,,
1875,Delaware Community School Corp,1520,Albany Elementary School,2,2,0,5,7,0,272,176,112,288,,,,
1885,Wes-Del Community Schools,1372,Wes-Del Middle/Senior High School,0,3,1,23,9,0,421,230,227,457,,,,
1885,Wes-Del Community Schools,1412,Wes-Del Preschool,0,0,0,1,0,0,12,4,9,13,,,,
1885,Wes-Del Community Schools,1413,Wes-Del Elementary School,1,2,1,24,9,0,352,241,148,389,,,,
1895,Liberty-Perry Community Sch Corp,1375,Wapahani High School,1,1,7,4,15,0,349,152,225,377,,,,
1895,Liberty-Perry Community Sch Corp,1377,Selma Middle School,0,0,2,1,9,0,254,129,137,266,,,,
1895,Liberty-Perry Community Sch Corp,1381,Selma Elementary School,3,0,0,4,29,0,535,304,267,571,,,,
1900,Cowan Community School Corp,1385,Cowan Elementary School,0,0,5,11,16,0,395,231,196,427,,,,
1900,Cowan Community School Corp,1386,Cowan High School,0,1,4,13,12,0,348,161,217,378,,,,
1910,Yorktown Community Schools,1387,Yorktown Middle School,1,19,37,17,34,2,520,228,402,630,,,,
1910,Yorktown Community Schools,1389,Yorktown High School,0,22,39,33,46,0,646,234,552,786,,,,
1910,Yorktown Community Schools,1393,Yorktown Elementary School,3,23,18,12,41,1,544,218,424,642,,,,
1910,Yorktown Community Schools,1395,Pleasant View Elementary School,2,22,25,8,41,0,539,229,408,637,,,,
1940,Daleville Community Schools,1401,Daleville Jr-Sr High School,0,3,4,17,11,2,421,194,264,458,,,,
1940,Daleville Community Schools,1405,Daleville Elementary School,1,1,3,12,26,1,508,320,232,552,,,,
1970,Muncie Community Schools,1421,Muncie Central High School,6,2,319,72,168,1,762,782,548,1330,,,,
1970,Muncie Community Schools,1431,Northside Middle School,1,0,127,39,79,2,270,289,229,518,,,,
1970,Muncie Community Schools,1437,Southside Middle School,0,0,100,26,92,0,329,404,143,547,,,,
1970,Muncie Community Schools,1470,Grissom Elementary School,0,2,76,7,71,3,293,298,154,452,,,,
1970,Muncie Community Schools,1482,South View Elementary School,0,1,97,22,91,0,291,353,149,502,,,,
1970,Muncie Community Schools,1485,Longfellow Elementary School,0,0,148,23,54,4,111,228,112,340,,,,
1970,Muncie Community Schools,1496,North View Elementary School,0,6,71,15,54,0,200,150,196,346,,,,
1970,Muncie Community Schools,1513,East Washington Academy,1,9,86,24,56,1,318,248,247,495,,,,
1970,Muncie Community Schools,1517,West View Elementary School,0,1,42,30,74,0,250,165,232,397,,,,
1970,Muncie Community Schools,1524,Youth Opportunity Center,1,0,9,6,10,0,45,3,68,71,,,,
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois Jr/Sr High School,0,1,0,8,2,1,379,90,301,391,,,,
2040,Northeast Dubois Co Sch Corp,1549,Northeast Dubois Intermediate Scho,1,0,0,4,0,0,224,52,177,229,,,,
2040,Northeast Dubois Co Sch Corp,1577,Northeast Dubois Elementary School,1,0,0,3,4,0,211,54,165,219,,,,
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,0,0,1,8,3,0,222,84,150,234,,,,
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,0,0,0,9,0,1,267,60,217,277,,,,
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High School,0,4,1,24,7,0,532,120,448,568,,,,
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,0,1,0,9,7,0,154,46,125,171,,,,
2110,Southwest Dubois Co Sch Corp,1529,Holland Elementary School,0,0,1,12,3,0,227,64,179,243,,,,
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,0,2,0,159,5,0,252,150,268,418,,,,
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,0,2,4,124,7,0,378,147,368,515,,,,
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,0,0,4,327,13,0,351,306,389,695,,,,
2120,Greater Jasper Consolidated Schs,1569,Ireland Elementary School,1,6,2,17,11,0,490,71,456,527,,,,
2120,Greater Jasper Consolidated Schs,1575,Jasper Middle School,0,11,5,116,19,0,546,260,437,697,,,,
2120,Greater Jasper Consolidated Schs,1593,Jasper High School,1,14,4,175,15,0,864,307,766,1073,,,,
2120,Greater Jasper Consolidated Schs,1601,Jasper Elementary School,2,11,6,251,26,0,621,508,409,917,,,,
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,2,3,9,59,15,0,749,206,631,837,,,,
2155,Fairfield Community Schools,1621,Millersburg Elementary- Middle Sch,0,0,1,7,6,0,443,93,364,457,,,,
2155,Fairfield Community Schools,1649,New Paris Elementary School,0,2,5,30,11,0,379,127,300,427,,,,
2155,Fairfield Community Schools,1652,Benton Elementary School,0,0,1,39,16,0,396,99,353,452,,,,
2260,Baugo Community Schools,1701,Jimtown High School,1,2,15,62,37,0,468,197,388,585,,,,
2260,Baugo Community Schools,1703,Jimtown Junior High School,2,2,6,29,29,0,240,121,187,308,,,,
2260,Baugo Community Schools,1705,Jimtown Elementary School,2,3,3,56,27,0,311,193,209,402,,,,
2260,Baugo Community Schools,1707,Jimtown Intermediate School,3,5,13,52,43,0,456,237,335,572,,,,
2270,Concord Community Schools,1713,Concord Junior High School,2,8,62,396,53,1,389,441,470,911,,,,
2270,Concord Community Schools,1715,Concord Community High School,3,17,133,696,91,1,738,712,967,1679,,,,
2270,Concord Community Schools,1718,Concord Intermediate School,0,3,59,363,30,1,338,394,400,794,,,,
2270,Concord Community Schools,1721,Concord East Side Elementary Sch,0,6,29,199,21,0,239,186,308,494,,,,
2270,Concord Community Schools,1723,Concord Ox Bow Elementary School,1,13,13,135,19,0,231,168,244,412,,,,
2270,Concord Community Schools,1725,Concord South Side Elementary Sch,0,1,73,109,34,0,163,219,161,380,,,,
2270,Concord Community Schools,1729,Concord West Side Elem School,0,2,55,362,14,1,84,333,185,518,,,,
2275,Middlebury Community Schools,1656,Jefferson Elementary School,0,0,2,70,11,0,296,166,213,379,,,,
2275,Middlebury Community Schools,1657,Northridge Middle School,2,13,18,120,34,2,907,343,753,1096,,,,
2275,Middlebury Community Schools,1697,York Elementary School,0,1,2,6,12,0,249,102,168,270,,,,
2275,Middlebury Community Schools,1731,Heritage Intermediate School,1,3,4,62,14,0,503,198,389,587,,,,
2275,Middlebury Community Schools,1732,Middlebury Elementary School,0,1,1,11,10,0,201,61,163,224,,,,
2275,Middlebury Community Schools,1733,Northridge High School,3,19,11,157,36,1,1185,357,1055,1412,,,,
2275,Middlebury Community Schools,1734,Orchard View School,1,3,4,22,11,0,322,84,279,363,,,,
2275,Middlebury Community Schools,1738,Inspire Digital Learning School,0,1,0,6,7,0,150,2,162,164,,,,
2285,Wa-Nee Community Schools,1669,North Wood Middle School,1,4,10,70,25,1,594,228,477,705,,,,
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,2,3,8,49,30,0,434,142,384,526,,,,
2285,Wa-Nee Community Schools,1737,North Wood High School,1,5,19,76,31,0,759,235,656,891,,,,
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,0,6,3,27,11,0,317,144,220,364,,,,
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,0,5,3,47,13,0,353,152,269,421,,,,
2305,Elkhart Community Schools,1617,Cleveland Elementary School,0,11,67,72,53,0,366,304,265,569,,,,
2305,Elkhart Community Schools,1673,Osolo Elementary School,0,5,19,161,40,2,221,308,140,448,,,,
2305,Elkhart Community Schools,1679,Eastwood Elementary School,0,6,16,70,46,0,314,183,269,452,,,,
2305,Elkhart Community Schools,1681,Mary Feeser Elementary School,0,12,72,107,53,0,278,294,228,522,,,,
2305,Elkhart Community Schools,1693,Bristol Elementary School,0,0,10,91,24,0,202,206,121,327,,,,
2305,Elkhart Community Schools,1752,Elkhart Alternative Education,0,1,64,42,18,0,120,144,101,245,,,,
2305,Elkhart Community Schools,1753,North Side Middle School,0,11,105,257,56,0,331,403,357,760,,,,
2305,Elkhart Community Schools,1754,Elkhart High School,0,44,439,1236,240,1,1302,1609,1653,3262,,,,
2305,Elkhart Community Schools,1761,West Side Middle School,2,11,127,193,57,0,263,363,290,653,,,,
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,0,5,96,274,30,0,137,335,207,542,,,,
2305,Elkhart Community Schools,1765,Beardsley Elementary School,0,1,99,190,27,0,71,269,119,388,,,,
2305,Elkhart Community Schools,1769,Mary Beck Elementary School,0,0,104,130,19,0,46,247,52,299,,,,
2305,Elkhart Community Schools,1773,Mary Daly Elementary School,1,1,83,183,51,0,144,339,124,463,,,,
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,0,3,121,326,31,0,65,334,212,546,,,,
2305,Elkhart Community Schools,1785,Pinewood Elementary School,1,5,72,200,55,0,330,344,319,663,,,,
2305,Elkhart Community Schools,1789,Monger Elementary School,0,3,78,220,28,0,64,303,90,393,,,,
2305,Elkhart Community Schools,1797,Riverview Elementary School,0,6,44,149,42,0,173,259,155,414,,,,
2305,Elkhart Community Schools,1801,Roosevelt STEAM Academy,0,0,168,210,30,0,38,304,142,446,,,,
2305,Elkhart Community Schools,1817,Woodland Elementary School,1,7,75,165,59,1,239,334,213,547,,,,
2315,Goshen Community Schools,1629,Goshen Middle School,3,18,38,937,57,0,509,865,697,1562,,,,
2315,Goshen Community Schools,1633,Model Elementary School,1,13,19,346,22,0,220,353,268,621,,,,
2315,Goshen Community Schools,1641,Waterford Elementary School,0,12,14,264,9,0,162,234,227,461,,,,
2315,Goshen Community Schools,1821,Goshen High School,1,21,50,1132,75,0,737,1048,968,2016,,,,
2315,Goshen Community Schools,1829,Chamberlain Elementary School,1,2,6,172,14,0,85,223,57,280,,,,
2315,Goshen Community Schools,1833,Chandler Elementary School,0,1,6,158,13,0,124,228,74,302,,,,
2315,Goshen Community Schools,1843,Parkside Elementary School,0,7,11,146,7,0,178,202,147,349,,,,
2315,Goshen Community Schools,1847,Prairie View Elementary School,1,6,9,219,17,0,209,252,209,461,,,,
2315,Goshen Community Schools,1849,West Goshen Elementary School,1,2,11,201,16,0,127,222,136,358,,,,
2395,Fayette County School Corporation,1869,Everton Elementary School,0,0,0,3,3,0,249,164,91,255,,,,
2395,Fayette County School Corporation,1889,Connersville Sr High School,2,5,7,18,29,0,973,525,509,1034,,,,
2395,Fayette County School Corporation,1895,Connersville Middle School,1,1,8,4,17,0,503,335,199,534,,,,
2395,Fayette County School Corporation,1897,Eastview Elementary School,1,1,2,4,16,0,297,191,130,321,,,,
2395,Fayette County School Corporation,1909,Frazee Elementary School,1,2,1,9,15,0,303,217,114,331,,,,
2395,Fayette County School Corporation,1913,Grandview Elementary School,0,1,3,5,17,0,456,261,221,482,,,,
2395,Fayette County School Corporation,1921,Fayette Central Elementary,0,0,1,6,6,0,307,186,134,320,,,,
2400,New Albany-Floyd Co Con Sch,1925,New Albany Senior High School,4,23,282,174,170,2,1204,939,920,1859,,,,
2400,New Albany-Floyd Co Con Sch,1929,Georgetown Elementary School,2,6,3,20,13,2,589,135,500,635,,,,
2400,New Albany-Floyd Co Con Sch,1930,Floyd Central High School,7,52,22,56,54,1,1675,285,1582,1867,,,,
2400,New Albany-Floyd Co Con Sch,1931,Highland Hills Middle School,1,27,17,53,45,2,1540,329,1356,1685,,,,
2400,New Albany-Floyd Co Con Sch,1933,Hazelwood Middle School,3,6,144,73,106,0,596,596,332,928,,,,
2400,New Albany-Floyd Co Con Sch,1937,Nathaniel Scribner Middle School,1,14,153,108,89,1,552,464,454,918,,,,
2400,New Albany-Floyd Co Con Sch,1943,Slate Run Elementary School,0,4,41,18,59,1,227,228,122,350,,,,
2400,New Albany-Floyd Co Con Sch,1949,Fairmont Elementary School,1,8,53,104,35,0,133,252,82,334,,,,
2400,New Albany-Floyd Co Con Sch,1953,Greenville Elementary School,0,2,4,13,23,0,413,83,372,455,,,,
2400,New Albany-Floyd Co Con Sch,1957,Grant Line Elementary School,0,8,34,22,49,1,399,141,372,513,,,,
2400,New Albany-Floyd Co Con Sch,1961,Green Valley Elementary School,1,7,99,37,55,0,195,292,102,394,,,,
2400,New Albany-Floyd Co Con Sch,1966,Floyds Knobs Elementary School,0,8,3,21,29,0,652,100,613,713,,,,
2400,New Albany-Floyd Co Con Sch,1974,Mount Tabor Elementary School,0,4,68,19,62,0,395,294,254,548,,,,
2400,New Albany-Floyd Co Con Sch,1981,S Ellen Jones Elementary School,0,0,53,11,32,0,130,186,40,226,,,,
2400,New Albany-Floyd Co Con Sch,1994,CA Early Learning Center,0,2,5,5,10,0,85,44,63,107,,,,
2435,Attica Consolidated School Corp,2053,Attica High School,0,0,6,14,6,0,289,157,158,315,,,,
2435,Attica Consolidated School Corp,2057,Attica Elementary School,0,0,2,14,5,1,276,172,126,298,,,,
2440,Covington Community School Corp,2005,Covington Community High School,0,1,1,15,4,0,255,88,188,276,,,,
2440,Covington Community School Corp,2009,Covington Elementary School,1,2,3,17,8,0,321,125,227,352,,,,
2440,Covington Community School Corp,2013,Covington Middle School,0,1,0,10,11,0,177,66,133,199,,,,
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,0,0,1,36,14,1,523,292,283,575,,,,
2455,Southeast Fountain School Corp,2022,Fountain Central High School,1,0,0,36,6,0,406,205,244,449,,,,
2475,Franklin County Community Sch Corp,2082,Laurel School,0,0,1,1,1,0,247,182,68,250,,,,
2475,Franklin County Community Sch Corp,2083,Franklin County High,0,2,2,4,9,0,715,311,421,732,,,,
2475,Franklin County Community Sch Corp,2123,Franklin County Middle School,1,3,1,3,0,0,411,196,223,419,,,,
2475,Franklin County Community Sch Corp,2125,Brookville Elementary School,0,1,2,3,2,1,437,209,237,446,,,,
2475,Franklin County Community Sch Corp,2127,Mount Carmel School,0,0,0,0,1,0,222,82,141,223,,,,
2645,Rochester Community School Corp,2173,Rochester Community High School,2,2,4,25,20,0,464,255,262,517,,,,
2645,Rochester Community School Corp,2177,Rochester Community Middle School,1,2,0,20,10,0,377,223,187,410,,,,
2645,Rochester Community School Corp,2181,Columbia Elementary School,3,2,1,22,20,0,415,237,226,463,,,,
2645,Rochester Community School Corp,2185,George M Riddle Elementary School,0,0,2,24,14,0,321,192,169,361,,,,
2650,Caston School Corporation,2157,Caston Elementary School,0,0,0,11,10,0,293,179,135,314,,,,
2650,Caston School Corporation,2159,Caston Jr-Sr High School,0,0,1,29,7,0,330,162,205,367,,,,
2725,East Gibson School Corporation,2189,Barton Township Elementary,3,0,0,1,5,0,80,42,47,89,,,,
2725,East Gibson School Corporation,2194,Waldo J Wood Memorial JHS,1,0,0,3,3,0,101,45,63,108,,,,
2725,East Gibson School Corporation,2201,Francisco Elementary School,0,1,0,2,1,0,75,42,37,79,,,,
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,0,0,1,2,7,0,235,89,156,245,,,,
2725,East Gibson School Corporation,2237,Oakland City Elementary School,0,0,0,7,14,0,254,157,118,275,,,,
2735,North Gibson School Corporation,2223,Princeton Comm Intermediate School,0,2,12,18,35,1,337,226,179,405,,,,
2735,North Gibson School Corporation,2225,Princeton Community Middle,1,6,24,20,43,0,407,239,262,501,,,,
2735,North Gibson School Corporation,2249,Princeton Community High School,0,12,22,20,55,1,508,270,348,618,,,,
2735,North Gibson School Corporation,2257,Princeton Comm Primary School,0,2,21,19,42,0,360,251,193,444,,,,
2765,South Gibson School Corporation,2205,Haubstadt Community School,0,3,2,8,4,0,347,37,327,364,,,,
2765,South Gibson School Corporation,2211,Gibson Southern High School,0,5,1,19,13,0,692,118,612,730,,,,
2765,South Gibson School Corporation,2214,Fort Branch Community School,0,0,2,8,24,5,503,145,397,542,,,,
2765,South Gibson School Corporation,2241,Owensville Community School,0,2,1,13,14,0,382,152,260,412,,,,
2815,Eastbrook Community Sch Corp,2263,Eastbrook South Elementary,1,2,3,15,21,0,414,179,277,456,,,,
2815,Eastbrook Community Sch Corp,2264,Eastbrook North Elementary,0,1,4,13,17,1,341,189,188,377,,,,
2815,Eastbrook Community Sch Corp,2291,Early Childhood Center,0,2,0,2,0,0,36,14,26,40,,,,
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,0,1,4,25,9,0,432,146,325,471,,,,
2815,Eastbrook Community Sch Corp,2299,Eastbrook Junior High School,0,1,3,12,8,0,268,117,175,292,,,,
2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,1,3,6,16,10,0,499,205,330,535,,,,
2825,Madison-Grant United School Corp,2329,Park Elementary School,2,0,0,6,10,0,270,146,142,288,,,,
2825,Madison-Grant United School Corp,5037,Summitville School,1,0,3,2,7,0,237,152,98,250,,,,
2855,Mississinewa Community School Corp,2333,Mississinewa High School,4,5,12,33,61,0,649,405,359,764,,,,
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,0,4,20,43,40,0,462,350,219,569,,,,
2855,Mississinewa Community School Corp,2344,Westview Elementary School,1,3,7,33,49,0,395,321,167,488,,,,
2855,Mississinewa Community School Corp,2346,Northview Elementary School,0,3,17,30,69,0,508,415,212,627,,,,
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,1,5,99,87,92,0,269,422,131,553,,,,
2865,Marion Community Schools,2351,Marion High School,2,16,225,127,138,0,537,638,407,1045,,,,
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,0,5,110,88,95,0,255,407,146,553,,,,
2865,Marion Community Schools,2369,Allen Elementary School,2,1,49,77,73,0,184,317,69,386,,,,
2865,Marion Community Schools,2393,John W Kendall Elem School,1,5,51,54,56,0,188,266,89,355,,,,
2865,Marion Community Schools,2405,Riverview Elementary School,0,3,51,63,53,0,209,258,121,379,,,,
2865,Marion Community Schools,2409,Frances Slocum Elem School,0,2,158,41,62,0,139,324,78,402,,,,
2920,Bloomfield School District,2417,Bloomfield Elementary School,0,2,3,8,5,0,420,185,253,438,,,,
2920,Bloomfield School District,2419,Bloomfield Jr-Sr High School,1,3,1,14,3,0,353,142,233,375,,,,
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,1,0,4,11,9,0,416,198,243,441,,,,
2940,Eastern Greene Schools,2435,Eastern Greene High School,1,2,1,4,6,0,294,137,171,308,,,,
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,1,2,1,8,10,0,350,162,210,372,,,,
2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,2,1,2,12,5,0,403,183,242,425,,,,
2950,Linton-Stockton School Corporation,2438,Linton-Stockton Middle School,0,2,1,14,2,0,265,139,145,284,,,,
